,GEOID,peopleOfColor,peopleOfColor_pcntl,highSchool,highSchool_pcntl,percent_lowincome,percent_lowincome_pcntl,percent_lingiso,percent_lingiso_pcntl,percent_disability,percent_disability_pcntl,HH_Burdened_Pct,HH_Burdened_Pct_pcntl,socEco_geoMean,geoMeanDist,socEco_arthMean,arthMeanDist,geoMeanRank - arthMeanRank
2411,80590117292,0.303475936,59.13640263,0.023037543,18.77828054,0.273395722,56.55172414,0.015235457,17.8125,0.14618493,78.48820688,0.304709141,52.48713551,40.79338917,0.716024915,47.20904162,0.575028313,0.140996602
2922,80770017072,0.243173622,48.64169288,0.088825215,61.70006464,0.231839258,48.99425287,0.021691974,29.625,0.16048747,83.2054561,0.182212581,16.09491138,42.42837178,0.727349943,48.04356298,0.586070215,0.141279728
1844,80410042001,0.352776808,65.62768087,0.048030221,38.81706529,0.296542089,61.14942529,0.015151515,17.75,0.117215121,60.86956522,0.3,50.97198399,45.24515063,0.744620612,49.19762011,0.603057758,0.141562854
2413,80590117301,0.177679883,35.0014298,0.014799154,9.696186167,0.340675477,68.27586207,0.029490617,40.1875,0.074085006,22.56322819,0.420911528,79.70268725,34.46036334,0.644394111,42.57114891,0.502548131,0.14184598
3468,81230022052,0.249311836,49.95710609,0.068068622,51.19586296,0.280507781,57.95977011,0.010912698,9.4375,0.117041006,60.7274794,0.306547619,53.05889079,40.64369624,0.714043035,47.05610156,0.572197055,0.14184598
3176,81010028042,0.189513109,37.77523592,0.096596136,64.35035553,0.152059925,31.83908046,0.017770598,23.4375,0.183418151,90.93492469,0.166397415,12.20697541,35.53542003,0.657417894,43.424012,0.515288788,0.142129105
1723,80410013012,0.17403709,34.0577638,0.031598513,27.08468003,0.255349501,53.3045977,0.026525199,36.8125,0.188298918,92.10002842,0.302387268,51.60091481,45.26572677,0.745186863,49.16008079,0.602774632,0.142412231
2448,80590120241,0.232292917,47.04032027,0.011304348,5.946994182,0.090036014,16.58045977,0.035714286,46.6875,0.061072953,12.95822677,0.3125,54.60263007,23.13239955,0.445356738,30.63602185,0.302944507,0.142412231
786,80130128005,0.048766157,4.518158422,0.035982009,30.47834518,0.085781434,15.40229885,0.022222222,30.8125,0.061286079,13.10031259,0.321481481,57.28987993,19.13246005,0.357587769,25.26691583,0.214892412,0.142695357
2038,80410078002,0.249007937,49.87131827,0.059662776,46.89722043,0.268353175,55.63218391,0.00942285,6.3125,0.101494741,47.57033248,0.325088339,58.5191538,36.29609859,0.66817667,44.13378482,0.525198188,0.142978482
3429,81230020073,0.188114388,37.17472119,0.056420233,44.89334195,0.051385165,7.298850575,0.008356546,4.8125,0.080018152,26.71213413,0.225626741,28.53058891,18.83702724,0.353057758,24.90368946,0.209796149,0.143261608
2872,80770011011,0.146501739,27.3091221,0.080619327,57.88623142,0.209509084,43.85057471,0.012922465,13.5625,0.221989658,96.19210003,0.226640159,28.87364208,37.10848054,0.676953567,44.61236172,0.533408834,0.143544734
3216,81010032001,0.27008547,53.61738633,0.061393152,47.6405947,0.258974359,53.96551724,0.017786561,23.5,0.169051878,86.30292697,0.217391304,26.0434534,44.02491433,0.737259343,48.51164644,0.593714609,0.143544734
2370,80590117014,0.145662848,27.13754647,0.040567951,33.645766,0.031096563,3.304597701,0.033898305,44.875,0.112633181,58.31202046,0.206779661,22.72727273,23.74952412,0.460645527,31.66703389,0.317100793,0.143544734
626,80050855001,0.13193658,23.44867029,0.007017544,2.262443439,0.14416476,29.79885057,0.017045455,21.875,0.089611563,36.28871839,0.1875,17.35277301,16.7108038,0.306908267,21.83774262,0.162797282,0.144110985
2412,80590117293,0.248785228,49.78553045,0.079422383,57.36910149,0.144800777,29.9137931,0.025,35.0625,0.14618493,78.48820688,0.292857143,48.65637507,47.46862131,0.760475651,49.87925117,0.615232163,0.145243488
823,80130132123,0.435680751,74.1492708,0.085834334,60.3749192,0.166197183,34.88505747,0.011410788,10.375,0.094639312,40.26712134,0.308091286,53.43053173,38.93933339,0.69592299,45.58031676,0.550396376,0.145526614
2621,80690004011,0.170411985,33.14269374,0.016393443,11.24757595,0.288389513,59.2816092,0.048582996,57.1875,0.112576065,58.16993464,0.327935223,59.11949686,40.39703803,0.709513024,46.35813506,0.56398641,0.145526614
1726,80410013022,0.197134005,39.63397198,0.043869516,35.8435682,0.258714175,53.87931034,0.017447199,22.8125,0.190449543,92.55470304,0.28466483,46.19782733,44.20950286,0.738958097,48.48698015,0.593431484,0.145526614
3010,80870006001,0.211406096,42.60794967,0.153609831,78.37750485,0.320550639,65.34482759,0.015625,18.6875,0.081014604,27.39414606,0.314732143,55.11720983,42.81194057,0.729898075,47.921523,0.584371461,0.145526614
2491,80590120414,0.445494994,75.15012868,0.014010508,8.758888171,0.067296997,11.12068966,0.025723473,36.3125,0.109770603,55.49872123,0.247588424,34.79130932,28.29567477,0.550396376,36.93870618,0.404869762,0.145526614
1522,80350140091,0.3125,60.19445239,0.036294174,30.70458953,0.066550926,10.86206897,0.108571429,81.75,0.059266228,12.19096334,0.224761905,28.33047456,28.76793305,0.557191393,37.33875813,0.411381653,0.14580974
1224,80310037031,0.399196249,70.83214184,0.041736227,34.58306399,0.180843938,37.87356322,0.063473054,66.625,0.07072872,19.43734015,0.336526946,61.43510577,44.1252094,0.738674972,48.46436916,0.592865232,0.14580974
768,80130127014,0.072072072,8.893337146,0.04552352,37.2656755,0.237974684,50.0862069,0.041237113,52.0625,0.063336766,14.038079,0.395618557,74.72841624,31.11012309,0.594847112,39.51236913,0.448754247,0.146092865
1313,80310044054,0.265877532,52.87389191,0.034819792,29.37944409,0.124971546,25.14367816,0.007503752,4.125,0.102647157,48.56493322,0.31915958,56.432247,27.5950568,0.536806342,36.0865324,0.390713477,0.146092865
2035,80410077002,0.237102086,47.61223906,0.014002334,8.72656755,0.185005701,38.90804598,0.048640916,57.25,0.13106469,70.70190395,0.288984263,47.4271012,38.19200369,0.689411099,45.10430962,0.542468856,0.146942242
3077,80990001002,0.109305761,17.41492708,0.023715415,19.52165482,0.310192024,63.3908046,0.01650165,20.625,0.151006711,80.56265985,0.323432343,57.86163522,35.70512039,0.660532276,43.22944693,0.513306908,0.147225368
1178,80310031011,0.45419426,76.06519874,0.05116629,40.885585,0.273934698,56.63793103,0.039440204,50.3125,0.08995585,36.43080421,0.269720102,41.79531161,48.7928258,0.768969422,50.3545551,0.621460929,0.147508494
1455,80310120103,0.410862355,71.97597941,0.073496659,54.16936005,0.179519071,37.61494253,0.053370787,60.125,0.066328448,16.19778346,0.292134831,48.42767296,43.65000807,0.735843715,48.08512307,0.586919592,0.148924122
2602,80679708002,0.102715466,15.58478696,0.058823529,46.44473174,0.175914994,36.83908046,0.010568032,8.6875,0.058856268,11.82154021,0.383091149,72.29845626,24.14204208,0.469422424,31.94601594,0.320498301,0.148924122
547,80050826003,0.431273644,73.72033171,0.071666667,53.19974144,0.147540984,30.66091954,0.060665362,64.75,0.101417666,47.51349815,0.187866928,17.49571184,43.16963688,0.733012458,47.89003378,0.58380521,0.149207248
2683,80690011092,0.175216522,34.42951101,0.009756098,4.751131222,0.09919571,19.05172414,0.039138943,50.0625,0.072904483,21.4549588,0.346379648,63.80789022,24.44909537,0.475934315,32.25961923,0.326727067,0.149207248
3196,81010029141,0.442170819,74.77838147,0.048275862,39.07563025,0.248103525,51.95402299,0.016509434,20.75,0.133968254,72.57743677,0.220518868,27.01543739,42.83401925,0.730747452,47.69181815,0.580973952,0.149773499
726,80130122034,0.109499637,17.44352302,0.044559585,36.3283775,0.271211022,56.12068966,0.043112513,53.1875,0.081689395,28.55924979,0.478443743,88.62206975,41.05350525,0.718289921,46.71023495,0.568516421,0.149773499
1887,80410046032,0.424009017,73.2056048,0.01138647,6.011635423,0.147473229,30.63218391,0.031823745,42.8125,0.101053231,46.91673771,0.271725826,42.51000572,32.37308453,0.613533409,40.34811126,0.463193658,0.150339751
2826,80759661001,0.063888889,7.663711753,0.026400862,22.36586942,0.225,47.67241379,0.016504854,20.6875,0.124983692,66.46774652,0.166990291,12.40708977,22.77089828,0.437146093,29.54405521,0.286806342,0.150339751
2325,80590108011,0.138492063,25.33600229,0.01127451,5.914673562,0.151984127,31.81034483,0.017714792,23.375,0.166269841,84.9389031,0.248007086,34.99142367,26.30325657,0.513306908,34.39439124,0.362684032,0.150622877
876,80130606001,0.28125,55.67629397,0.01280683,7.369101487,0.25,52.38505747,0.016,19.6875,0.086252046,33.02074453,0.366,68.66781018,31.40536308,0.599660249,39.46775127,0.448471121,0.151189128
666,80050870001,0.49670812,80.06863025,0.04418828,36.0051713,0.262618873,54.48275862,0.02955665,40.375,0.07199848,20.54560955,0.323481117,57.91881075,44.28835965,0.739807475,48.23266341,0.588052095,0.151755379
3382,81230014071,0.253850542,50.81498427,0.033625058,28.66839043,0.076372998,13.10344828,0.00968523,6.75,0.053907587,8.212560386,0.200968523,20.9834191,16.76511556,0.309173273,21.42213374,0.156851642,0.152321631
483,80050804004,0.207125104,41.83585931,0.02690583,22.85067873,0.11930406,23.79310345,0.01875,25.0625,0.10574386,52.08866155,0.110416667,3.573470555,21.75835782,0.416477916,28.20071227,0.263590034,0.152887882
599,80050844001,0.58302189,85.78781813,0.110929853,68.5520362,0.079017619,13.70689655,0.021666667,29.5625,0.090497738,36.68655868,0.22,26.9296741,36.47349589,0.670441676,43.53758061,0.516987542,0.153454134
3021,80870008002,0.101265823,15.35601945,0.101419878,65.93406593,0.267628205,55.45977011,0.013157895,14.125,0.129144852,69.33788008,0.203947368,22.04116638,32.65327112,0.616930917,40.37565033,0.463476784,0.153454134
2001,80410068011,0.196312364,39.37660852,0.054117647,43.05106658,0.380087209,74.02298851,0.010752688,9.0625,0.082239925,29.12759307,0.340175953,62.23556318,35.67494783,0.659682899,42.81271998,0.50594564,0.153737259
280,80050055532,0.268528464,53.302831,0.152046784,78.1512605,0.090225564,16.6091954,0.039145907,50.125,0.097165992,43.25092356,0.167259786,12.43567753,35.08533924,0.653171008,42.31248133,0.499150623,0.154020385
197,80010093233,0.415730337,72.46211038,0.091588785,62.70200388,0.08005618,13.93678161,0.018808777,25.3125,0.09460516,40.18186985,0.319749216,56.66094911,39.23743901,0.699037373,45.20936914,0.544450736,0.154586636
793,80130129072,0.287134503,56.76293966,0.012584705,7.142857143,0.245260664,51.23563218,0.039279869,50.1875,0.109481119,55.1292981,0.196399345,19.81132075,32.31469537,0.612967157,40.04492464,0.45781427,0.155152888
3076,80990001001,0.121771218,20.64626823,0.069518717,52.00387847,0.215252153,45.17241379,0.015576324,18.5625,0.151006711,80.56265985,0.15576324,10.03430532,29.99171925,0.576727067,37.83033761,0.421007928,0.155719139
2506,80590120472,0.066082803,8.035458965,0.086614173,60.76276665,0.080414013,14.05172414,0.023809524,33.1875,0.098083427,43.98976982,0.169047619,12.72155517,22.43231248,0.428652322,28.79146246,0.272933182,0.155719139
1819,80410037091,0.199737188,40.09150701,0.082352941,58.72656755,0.217477004,45.74712644,0.023383769,32.4375,0.099785938,46.03580563,0.386519945,72.92738708,47.66659164,0.760758777,49.32764895,0.605039638,0.155719139
1705,80410006002,0.143292683,26.56562768,0.025065963,20.94376212,0.12703252,25.8045977,0.016260163,20.125,0.154821488,81.64251208,0.140243902,7.232704403,23.5507173,0.45583239,30.38570066,0.299830125,0.156002265
636,80050859001,0.411793372,72.09036317,0.084712372,59.72850679,0.151478133,31.6954023,0.043183743,53.3125,0.058193445,11.13952828,0.267569856,41.22355632,38.66482723,0.694224236,44.86497614,0.537655719,0.156568516
2246,80590102052,0.10625,16.75722047,0.060157791,47.18810601,0.1015625,19.56896552,0.012589928,12.875,0.150639703,80.42057403,0.31294964,54.7455689,30.93933415,0.592298981,38.59257249,0.435730464,0.156568516
2167,80590098241,0.155017571,29.51100944,0.043943662,35.87588882,0.136274893,27.95977011,0.007360673,3.9375,0.112421053,58.11310031,0.276550999,43.88221841,25.83353985,0.502548131,33.21324785,0.345413364,0.157134768
3235,81059770001,0.117584746,19.33085502,0.044303797,36.1667744,0.210805085,44.25287356,0.010869565,9.375,0.166930559,85.13782325,0.191304348,18.49628359,27.75109358,0.539071348,35.45993497,0.381370328,0.157701019
650,80050863003,0.379266751,68.45867887,0.090316574,62.41111829,0.094816688,17.75862069,0.037950664,49.3125,0.056728514,9.775504405,0.20683112,22.75586049,30.67007665,0.589467724,38.41204712,0.431766704,0.157701019
1864,80410045034,0.468337731,77.23763226,0.022693267,18.32579186,0.236972296,49.77011494,0.024102564,33.5625,0.102813853,48.67860188,0.308717949,53.57347055,42.82201385,0.7301812,46.85801858,0.570781427,0.159399773
2774,80690023002,0.174698795,34.22933943,0.012717537,7.304460246,0.112951807,22.35632184,0.009913259,7.1875,0.06803302,17.76072748,0.173482032,13.92224128,14.661862,0.260758777,17.12676505,0.101359003,0.159399773
519,80050817001,0.225462963,45.83929082,0.039017341,32.57918552,0.067426401,11.17816092,0.048961424,57.625,0.056168506,9.434498437,0.172106825,13.6649514,22.33131955,0.426387316,28.38684785,0.266987542,0.159399773
672,80050872002,0.344027304,64.59822705,0.014912281,9.825468649,0.133379406,27.44252874,0.055341055,61.4375,0.096097561,42.00056834,0.31016731,54.05946255,36.66567949,0.672989807,43.22729255,0.512740657,0.160249151
817,80130132103,0.283180026,55.9908493,0.038745387,32.48222366,0.174113009,36.40804598,0.04770318,56.875,0.139268978,75.67490764,0.231448763,30.3887936,45.31665282,0.745753114,47.96997003,0.585503964,0.160249151
3489,81259631001,0.25204918,50.41464112,0.038880249,32.5468649,0.287909836,59.16666667,0.063218391,66.25,0.108610792,54.67462347,0.221264368,27.24413951,46.08553362,0.751698754,48.38282261,0.591449604,0.160249151
1925,80410051083,0.223149905,45.18158422,0.02970297,25.37168714,0.243263757,50.8045977,0.041614124,52.3125,0.12377188,65.47314578,0.30517024,52.60148656,46.78932213,0.755662514,48.6241669,0.595130238,0.160532276
2825,80759660001,0.188294011,37.23191307,0.048862115,39.3018746,0.329854809,66.72413793,0.009356725,6.1875,0.108439201,54.50412049,0.230409357,30.07432819,31.57126706,0.603057758,39.00397905,0.442525481,0.160532276
1921,80410051063,0.380350195,68.68744638,0.017586416,12.50808016,0.219382675,46.43678161,0.023489933,32.625,0.104781863,51.2645638,0.32885906,59.29102344,39.76928766,0.703284258,45.13548256,0.542751982,0.160532276
555,80050829001,0.491803279,79.41092365,0.07839196,56.81965094,0.12295082,24.62643678,0.044491525,54.5,0.092989986,38.9599318,0.220338983,26.95826186,43.04418548,0.731879955,46.87920084,0.571064553,0.160815402
3275,81170001002,0.183333333,36.20245925,0.082981716,58.95281189,0.148333333,30.8045977,0.053960964,60.5,0.051488238,6.990622336,0.304247991,52.14408233,33.64256219,0.633352208,40.93242892,0.471687429,0.161664779
3466,81230022042,0.124094203,21.50414641,0.008515815,3.458306399,0.129528986,26.32183908,0.015695067,18.875,0.067067067,16.68087525,0.262331839,39.3081761,17.01042244,0.314269536,21.02472387,0.152321631,0.161947905
856,80130135061,0.254330191,50.95796397,0.05834093,46.12152553,0.166814552,35.0862069,0.008413462,5.0625,0.110940583,56.57857346,0.247596154,34.81989708,30.60902133,0.588901472,38.10444449,0.426953567,0.161947905
2188,80590098342,0.162079511,31.34114956,0.009680542,4.65416936,0.146024465,30.20114943,0.013574661,15.3125,0.104032997,50.1562944,0.263951735,39.90851915,22.65007385,0.434881087,28.59563032,0.270951302,0.163929785
203,80010093262,0.202898551,40.80640549,0.029850746,25.56561086,0.071497585,12.04022989,0.054112554,60.625,0.148384807,79.28388747,0.194805195,19.43967982,32.47811747,0.614382786,39.62680225,0.450169875,0.164212911
1587,80350141361,0.203330647,40.92078925,0.021973094,17.48545572,0.156594145,32.75862069,0.013914657,15.8125,0.065113376,15.37368571,0.118738404,4.716981132,17.30738841,0.319082673,21.17800542,0.154869762,0.164212911
58,80010085244,0.272501037,54.27509294,0.04642409,37.87976729,0.051845707,7.413793103,0.021276596,28.875,0.059183228,12.13412901,0.325227964,58.6049171,26.0566652,0.509343148,33.19711657,0.344847112,0.164496036
2620,80690003002,0.084275437,11.58135545,0.056282723,44.76405947,0.129707113,26.37931034,0.018518519,24.75,0.046779417,4.745666382,0.248677249,35.27730132,19.59837255,0.370328426,24.58294883,0.20583239,0.164496036
2999,80870001003,0.133645955,23.8204175,0.068561873,51.51906917,0.354044549,70.57471264,0.014409222,16.6875,0.117752326,61.52315999,0.285302594,46.45511721,40.05637658,0.706398641,45.09666275,0.541902605,0.164496036
1580,80350141322,0.120061728,20.13154132,0.019910403,15.19069166,0.070061728,11.75287356,0.033630069,44.625,0.051402601,6.73486786,0.180019782,15.29445397,15.95903599,0.290770102,18.95490473,0.12599094,0.164779162
637,80050859002,0.411819021,72.11895911,0.060869565,47.51131222,0.112370161,22.12643678,0.019021739,25.6875,0.058193445,11.13952828,0.347826087,64.1509434,33.41372858,0.629671574,40.45577996,0.464609287,0.165062288
1739,80410018002,0.09167842,13.29711181,0.010791367,5.623787977,0.177715092,37.18390805,0.017857143,23.625,0.105044202,51.60556976,0.226190476,28.73070326,21.4499355,0.407134768,26.67768014,0.241789354,0.165345413
2549,80590159001,0.341772152,64.08350014,0.040336134,33.51648352,0.161608498,33.96551724,0.025862069,36.375,0.129225247,69.39471441,0.297413793,50.25728988,45.8207184,0.750566251,47.9320842,0.584937712,0.165628539
569,80050833003,0.39752322,70.68916214,0.08076225,58.0155139,0.178328173,37.24137931,0.012006861,11.5,0.086400359,33.19124751,0.310463122,54.14522584,38.30017163,0.690826727,44.13042145,0.524631937,0.16619479
1546,80350141131,0.240373396,48.18415785,0.014209591,8.985132515,0.127187865,25.8908046,0.027681661,38.375,0.051273986,6.678033532,0.200692042,20.86906804,19.78316277,0.375141563,24.83036609,0.208380521,0.166761042
1787,80410031006,0.098058252,14.86988848,0.020070838,15.54621849,0.063106796,9.856321839,0.033557047,44.5,0.130198488,70.10514351,0.214765101,25.12864494,23.73127396,0.459796149,30.00103621,0.293035108,0.166761042
2739,80690018044,0.228519196,46.29682585,0.055172414,43.79444085,0.223644119,47.4137931,0.013761468,15.625,0.166251867,84.91048593,0.209480122,23.69925672,38.02464458,0.686296716,43.62330041,0.518969422,0.167327293
1678,80399612082,0.150543789,28.48155562,0.021292776,16.80672269,0.046937607,6.465517241,0.015873016,19.5,0.118903319,62.60301222,0.215873016,25.70040023,21.43893909,0.406851642,26.592868,0.239241223,0.167610419
